"CODIGO__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","NIVEL_RIESGO__C","NOMBRE_LARGO__C","OWNERID","SYSTEMMODSTAMP"
"ACT108","00522000004MjvzAAC","2022-12-08T04:25:10.000Z","COP","a8d220000000kb8AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Actividades de fotografia  incluye fotografia aerea.","4.0","Actividades de fotografia  incluye fotografia aerea.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"ACT144","00522000004MjvzAAC","2022-12-08T04:25:10.000Z","COP","a8d220000000kb9AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:03.000Z","","","Actividades de seguridad privada  incluye servicios de guardias de seguridad.","4.0","Actividades de seguridad privada  incluye servicios de guardias de seguridad.","00522000004MjvzAAC","2022-12-12T01:05:03.000Z"
"EXT510","00522000004MjvzAAC","2022-12-08T04:25:10.000Z","COP","a8d220000000kbAAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:05.000Z","","","Extraccion de gas natural  incluye la extraccion de hidrocarburos condensados","0.0","Extraccion de gas natural  incluye la extraccion de hidrocarburos condensados","00522000004MjvzAAC","2022-12-12T01:05:05.000Z"
"DEM393","00522000004MjvzAAC","2022-12-08T04:25:10.000Z","COP","a8d220000000kbBAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:04.000Z","","","Demolicion  incluye demolicion o derribo de edificios y otras estructuras.","4.0","Demolicion  incluye demolicion o derribo de edificios y otras estructuras.","00522000004MjvzAAC","2022-12-12T01:05:04.000Z"
"FAB853","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000korAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de productos metalicos para uso estructural  incluye  la fabricacion","3.0","Fabricacion de productos metalicos para uso estructural  incluye  la fabricacion de puertas  y  ventanas  metalicas  y  de  sus  marcos   postigos   cortinas  metalicas  escaleras de incendio  rejas y carpinteria metalica similar a la utilizada en la construccion,  divisiones  metalicas  fijas  al  piso  y  estanterias  de  grandes dimensiones para montar y fijar permanentemente en tiendas  talleres  depositos y otros lugares de almacenado de mercancias","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB854","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kosAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de pulpas (pastas) celulosicas, papel y carton  incluye fabricacion","4.0","Fabricacion de pulpas (pastas) celulosicas, papel y carton  incluye fabricacion de rollos continuos para papel higienico  papel facial  servilletas  panuelos y papeles similares para aseo personal  papel y carton en rollos  sin revestir.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB855","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kotAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de pulpas (pastas) celulosicas, papel y carton  incluye la eliminaci","4.0","Fabricacion de pulpas (pastas) celulosicas, papel y carton  incluye la eliminacion de tinta y fabricacion de pasta a partir de desechos de papel o carton  trapos  bagazo  reelaboracion de pasta  papel y carton.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB861","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kouAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de recipientes de madera  incluye la fabricacion de cajas  cajones","3.0","Fabricacion de recipientes de madera  incluye la fabricacion de cajas  cajones  jaulas   toneles   barriles   bandejas   carretes  de  madera   paletas-caja  y  otras bandejas de madera para operaciones de carga, fabricacion de toneles  barricas  cubas  tinas y otros productos de toneleria de madera incluidas las partes de esos productos  duelas  carretes  piezas y recipientes similares de madera","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB862","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kovAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de relojes  incluye la fabricacion de relojes de toda clase (de puls","3.0","Fabricacion de relojes  incluye la fabricacion de relojes de toda clase (de pulsera  de pared  de mueble y similares)  incluso relojes para paneles de instrumentos, cajas para relojes de pulsera  incluidas las cajas de metales preciosos, piezas de relojes  incluidos los mecanismos de relojeria, aparatos de control del tiempo y equipos de medicion  registro y otras formas de visualizacion de intervalos de tiempo mediante un mecanismo de relojeria o un motor sincronico (por ejemplo: parquimetros   relojes  de  control  de  asistencia   sellos  con  fecha  y  hora  temporizador  de  procesos),  conmutadores  horarios  y  otros  aparatos  que  se activan  con  movimiento  de  relojeria  o  con  un  motor  sincronico   como  las cerraduras con temporizador, piezas para relojes de todo tipo como muelles  rubies  esferas  chapas  manecillas  puentes y otras piezas","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB868","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kowAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de sustancias y productos quimicos basicos  incluye la fabricacion s","4.0","Fabricacion de sustancias y productos quimicos basicos  incluye la fabricacion sustancias organicas e inorganicas (excepto acido nitrico)  alcohol etilico  agentes sinteticos  disolventes o diluyentes  agentes avivadores  fluorescentes o como luminoforos  aminas  amidas  nitrilos  acidos  sales organicas  metales alcalinos y alcalinoterreos  excepto los mutagenicos y teratogenicos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB869","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000koxAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de sustancias y productos quimicos basicos  incluye la fabricacion y","0.0","Fabricacion de sustancias y productos quimicos basicos  incluye la fabricacion y el enriquecimiento de minerales de uranio y torio y la produccion de elementos combustibles para reactores nucleares  hidroxidos: soda caustica  radiofarmacos  sales organicas  fabricacion de productos toxicos y/o causticos.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB870","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000koyAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de sustancias y productos quimicos basicos  incluye la produccion de","4.0","Fabricacion de sustancias y productos quimicos basicos  incluye la produccion de sustancias  y  productos  quimicos  mediante  procesos  biotecnologicos  y  la fabricacion de desinfectantes para el hogar  la industria y uso agropecuario","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB871","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kozAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de tanques  depositos y recipientes de metal  excepto los utilizados","4.0","Fabricacion de tanques  depositos y recipientes de metal  excepto los utilizados para el envase o transporte de mercancias  incluye la fabricacion de recipientes de  metal  generalmente  cilindricas  (tubos  o  botellas)   para  gas  comprimido  o licuado (oxigeno liquido  nitrogeno liquido)  de cualquier capacidad, calderas y radiadores  para  calefaccion  central   las  que  se  utilizan   por  ejemplo   para calefaccion  de  las  viviendas   fabricas   invernaderos   entre  otros,  tanques  cisternas o recipientes similares de metal utilizados habitualmente como equipo fijo para el almacenamiento o la produccion de los establecimientos industriales Fabricacion de cubas y tanques sin accesorios termicos y metalicos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB872","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kp0AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de tapetes y alfombras para pisos  incluye la fabricacion de product","2.0","Fabricacion de tapetes y alfombras para pisos  incluye la fabricacion de productos textiles   para el cubrimiento de pisos  producidos mediante el tejido  afelpado  trenzado  tundido  punzado  entre otros   utilizando materiales textiles tales como hilados de lana  de algodon  de fibras artificiales o sinteticas  de yute  de fique  de fibras  de  coco  (bonote)   de  sisal  y  de  fibras  similares:  tales  como:  tapices  alfombras  esteras  tapetes y recuadros de moqueta con la utilizacion de equipos o maquinaria","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB873","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kp1AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de tapetes y alfombras para pisos  incluye la fabricacion de tapices","1.0","Fabricacion de tapetes y alfombras para pisos  incluye la fabricacion de tapices  esteras  tapetes a mano o con equipo no motorizado.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB874","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kp2AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de tejidos de punto y ganchillo  incluye la fabricacion de tejidos d","2.0","Fabricacion de tejidos de punto y ganchillo  incluye la fabricacion de tejidos de punto de urdimbre y de trama  circulares y otros  con o sin hilados elasticos  asi como los tejidos aterciopelados  afelpados y de rizo, de tejidos de red y del tipo que se utiliza para la confeccion de visillos tricotados en maquinas  la fabricacion de pieles de imitacion mediante tejido de punto y ganchillo, fabricacion de otros tejidos de punto o ganchillo.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB875","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kp3AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de tejidos de punto y ganchillo  incluye la fabricacion y/o elaborac","2.0","Fabricacion de tejidos de punto y ganchillo  incluye la fabricacion y/o elaboracion a mano o mediante maquinas  incluyendo la transformacion de material textil de tejidos de punto y ganchillo  y los procesos de acabado integrados","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"FAB876","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kp4AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Fabricacion de vehiculos automotores y sus motores  incluye la fabricacion de cu","4.0","Fabricacion de vehiculos automotores y sus motores  incluye la fabricacion de cuatrimotos  carts  vehiculos de carreras y similares, camiones hormigonera para el transporte de concreto premezclado, vehiculos automotores no incluidos en otra parte  y que tengan incorporado el sistema de propulsion con motores de cualquier tipo (motor de combustion interna por chispa electrica o por compresion  motor electrico  motor de nitrogeno liquido  etc.).","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR986","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqHAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion   de  escobas","2.0","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion   de  escobas   y cepillos  (aspiradoras  y  otras  maquinas  con  dispositivos  rotatorios)   incluidos cepillos  que  forman  parte  de  maquinas   escobillas   barredoras   limpiones  traperos  plumeros mecanicos y manuales  brochas  almohadillas  rodillos para pintar  escurridores  mopas  escobillas de goma  entre otros, flores artificiales, mascaras  articulos confeccionados con cabello (pelucas  extensiones) barbas  cejas postizas  entre otros)  fabricacion de distintivos de la Cruz Roja  bomberos  sindicatos e insignias militares metalicas  que no sean de metales preciosos ni de metales comunes revestidos con metales preciosos, fabricacion de cepillos de dientes   cepillos  para  calzado  y  ropa   incluso  kits  de  costura  y  arreglo  de calceteria","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR1001","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kqSAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otras actividades de limpieza de edificios e instalaciones industriales  incluye","2.0","Otras actividades de limpieza de edificios e instalaciones industriales  incluye limpieza interior de buses  aviones  trenes  entre otros.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"OTR981","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqDAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  actividades  de  servicios  personales  ncp   incluye  Las  actividades","1.0","Otras  actividades  de  servicios  personales  ncp   incluye  Las  actividades  de astrologia y espiritismo","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR983","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqEAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  actividades  de  suministro  de  recurso  humano   incluye  suministro  d","3.0","Otras  actividades  de  suministro  de  recurso  humano   incluye  suministro  de recursos humanos para las actividades de los clientes  la cual se realiza por lo general a largo plazo o en forma permanente   y las unidades clasificadas en esta clase pueden desempenar una amplia gama de funciones conexas de gestion de recursos  humanos   Las  unidades  clasificadas  en  esta  clase  constituyen  los empleadores oficiales de los empleados en lo que respecta a la nomina  los impuestos y otros aspectos fiscales y de recursos humanos  pero no se encargan de la direccion ni de la supervision del trabajo de esos empleados","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR984","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqFAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  actividades  recreativas  y  de  esparcimiento  ncp   las  actividades  d","2.0","Otras  actividades  recreativas  y  de  esparcimiento  ncp   las  actividades  de parques recreativos y playas  incluido el alquiler de casetas  taquillas  hamacas  entre otros  incluye el funcionamiento de discotecas y pistas de baile  en donde el expendio de bebidas alcoholicas no constituye el ingreso principal,  la operacion (explotacion)  de  juegos   operados  con  monedas    alquiler  de  equipo  de esparcimiento y recreo como parte integral de los servicios de entretenimiento, las  actividades  de  gestion  de  transporte  recreativo,  las  operaciones  de instalaciones recreativas de transporte, por ejemplo  puertos deportivos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR985","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqGAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  industrias  manufactureras  ncp   incluye  fabricacion  de  articulos  de","4.0","Otras  industrias  manufactureras  ncp   incluye  fabricacion  de  articulos  de celuloide","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR987","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqIAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion  de  arboles","3.0","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion  de  arboles  de navidad  artificiales  y  sus  adornos  (excepto  adornos  de  vidrio  y  electricos)  articulos de fiestas y de carnavales como disfraces y accesorios  y otros articulos recreativos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR988","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqJAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion  de  articulos","3.0","Otras  industrias  manufactureras  ncp   incluye  la  fabricacion  de  articulos  de plumas o plumones, arreglos artificiales de ramos de flores  coronas y canastas florales  flores  frutas y plantas, juegos de chasco o broma y de fantasia, cedazos y cribas manuales, maniquies de sastre  ataudes metalicos o de madera y otros articulos no clasificados en otra parte, fabricacion de globos terraqueos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
